Date,Confirmed,Deceased,Recovered
2020-09-15,4263,36,3131
2020-09-16,4473,33,3313
2020-09-17,4432,38,3587
2020-09-18,4127,30,3568
2020-09-19,4071,38,4219
2020-09-20,3812,37,3742
2020-09-21,2548,32,3672
2020-09-22,3816,37,3097
2020-09-23,3714,36,4465
2020-09-24,3834,36,3509
2020-09-25,3827,24,4061
2020-09-26,3372,46,4476
2020-09-27,3292,42,3739
2020-09-28,1984,37,4052
2020-09-29,3227,48,2778
2020-09-30,3390,41,3965
2020-10-01,3037,40,3167
2020-10-02,2920,37,3171
2020-10-03,2258,34,3440
2020-10-04,2683,38,3126
2020-10-05,1947,32,3588
2020-10-06,2676,39,2997
2020-10-07,2871,35,3370
2020-10-08,2726,37,2643
2020-10-09,2860,39,3098
2020-10-10,2866,48,2766
2020-10-11,2780,29,3057
2020-10-12,1849,40,2975
2020-10-13,3036,45,2036
2020-10-14,3324,44,2867
2020-10-15,3483,26,2755
2020-10-16,3428,22,3197
2020-10-17,3259,35,3154
2020-10-18,3299,28,2863
2020-10-19,2154,31,2845
2020-10-20,3579,41,2186
2020-10-21,3686,47,3444
2020-10-22,3882,35,2727
2020-10-23,4086,26,3296
2020-10-24,4116,36,3614
2020-10-25,4136,33,3826
2020-10-26,2832,54,3736
2020-10-27,4853,44,2722
2020-10-28,5673,40,4128
2020-10-29,5739,27,4138
2020-10-30,5891,47,4433
2020-10-31,5062,41,4665
2020-11-01,5664,51,4159
2020-11-02,4001,42,4824
2020-11-03,6725,48,3610
2020-11-04,6842,51,5797
2020-11-05,6715,66,5289
2020-11-06,7178,64,6121
2020-11-07,6953,79,6338
2020-11-08,7745,77,6069
2020-11-09,5023,71,7014
2020-11-10,7830,83,6157
2020-11-11,8593,85,7264
2020-11-12,7053,104,6462
2020-11-13,7802,91,6498
2020-11-14,7340,96,7117
2020-11-15,3235,95,7606
2020-11-16,3797,99,3560
2020-11-17,6396,99,4421
2020-11-18,7486,131,6901
2020-11-19,7546,98,6685
2020-11-20,6608,118,8775
2020-11-21,5879,111,6963
2020-11-22,6746,121,6154
2020-11-23,4454,121,7216
2020-11-24,6224,109,4943
2020-11-25,5246,99,5361
2020-11-26,5475,91,4937
2020-11-27,5482,98,5937
2020-11-28,4998,89,6512
2020-11-29,4906,68,6325
2020-11-30,3726,108,5824
2020-12-01,4006,86,5036
2020-12-02,3944,82,5329
2020-12-03,3734,82,4834
2020-12-04,4067,73,4862
2020-12-05,3419,77,4916
2020-12-06,2706,69,4622
2020-12-07,1674,63,3818
2020-12-08,3188,57,3307
2020-12-09,2463,50,4177
2020-12-10,1575,61,3307
2020-12-11,2385,60,2402
2020-12-12,1935,47,3191
2020-12-13,1984,33,2539
2020-12-14,1376,60,2854
2020-12-15,1617,41,2343
2020-12-16,1547,32,2734
2020-12-17,1363,35,2391
2020-12-18,1418,37,2160
2020-12-19,1139,32,2168
2020-12-20,1091,26,1275
2020-12-21,803,27,1669
2020-12-22,939,25,1434
2020-12-23,871,18,1585
2020-12-24,1063,37,1120
2020-12-25,758,30,1370
2020-12-26,655,23,988
2020-12-27,757,16,939
2020-12-28,564,21,959
2020-12-29,703,28,850
2020-12-30,677,21,940
2020-12-31,574,13,888
2021-01-01,585,21,717
2021-01-02,494,14,496
2021-01-03,424,14,708
2021-01-04,384,12,727
2021-01-05,442,12,557
2021-01-06,654,16,719
2021-01-07,486,19,780
2021-01-08,444,10,823
2021-01-09,519,12,603
2021-01-10,399,12,602
2021-01-11,306,13,407
2021-01-12,386,16,545
2021-01-13,357,11,534
2021-01-14,340,4,390
2021-01-15,295,10,427
2021-01-16,299,6,397
2021-01-17,246,8,385
2021-01-18,161,8,362
2021-01-19,231,10,222
2021-01-20,228,10,405
2021-01-21,227,8,246
2021-01-22,266,7,319
2021-01-23,197,10,367
2021-01-24,185,9,315
2021-01-25,148,5,190
2021-01-26,157,7,218
2021-01-27,96,9,212
2021-01-28,199,6,119
2021-01-29,249,6,267
2021-01-30,183,8,290
2021-01-31,140,4,211
2021-02-01,121,3,214
2021-02-02,114,2,160
2021-02-03,150,6,153
2021-02-04,158,7,165
2021-02-05,154,2,140
2021-02-06,123,4,151
2021-02-07,119,2,179
2021-02-08,125,3,138
2021-02-09,100,0,144
2021-02-10,127,2,131
2021-02-11,142,2,135
2021-02-12,141,3,136
2021-02-13,126,0,138
2021-02-14,150,2,158
2021-02-15,141,2,134
2021-02-16,94,1,110
2021-02-17,134,0,75
2021-02-18,130,2,153
2021-02-19,158,1,157
2021-02-20,152,1,179
2021-02-21,145,2,97
2021-02-22,128,1,157
2021-02-23,145,2,130
2021-02-24,200,2,115
2021-02-25,220,0,188
2021-02-26,256,1,193
2021-02-27,243,3,164
2021-02-28,197,1,168
2021-03-01,175,1,105
2021-03-02,217,0,78
2021-03-03,240,3,196
2021-03-04,261,1,143
2021-03-05,312,3,231
2021-03-06,321,1,320
2021-03-07,286,2,260
2021-03-08,239,3,309
2021-03-09,320,4,234
2021-03-10,370,3,279
2021-03-11,409,3,286
2021-03-12,431,2,356
2021-03-13,419,3,302
2021-03-14,407,2,350
2021-03-15,368,3,306
2021-03-16,425,1,257
2021-03-17,536,3,319
2021-03-18,607,1,384
2021-03-19,716,4,471
2021-03-20,813,2,567
2021-03-21,823,1,613
2021-03-22,888,7,565
2021-03-23,1101,4,620
2021-03-24,1254,6,769
2021-03-25,1515,5,903
2021-03-26,1534,9,971
2021-03-27,1558,10,974
2021-03-28,1881,9,952
2021-03-29,1904,6,1411
2021-03-30,992,4,1591
2021-03-31,1819,11,399
2021-04-01,2790,9,1121
2021-04-02,3594,14,2084
2021-04-03,3567,10,2904
2021-04-04,4033,21,2677
2021-04-05,3548,15,2936
2021-04-06,5100,17,2330
2021-04-07,5506,20,3363
2021-04-08,7437,24,3687
2021-04-09,8521,39,5032
2021-04-10,7897,39,5716
2021-04-11,10774,48,5158
2021-04-12,11491,72,7665
2021-04-13,13468,81,7972
2021-04-14,17282,104,9952
2021-04-15,16699,112,13014
2021-04-16,19486,141,12649
2021-04-17,24375,167,15414
2021-04-18,25462,161,20159
2021-04-19,23686,240,21500
2021-04-20,28395,277,19430
2021-04-21,24638,249,24600
2021-04-22,26169,306,19609
2021-04-23,24331,348,23572
2021-04-24,24103,357,22695
2021-04-25,22933,350,21071
2021-04-26,20201,380,22055
2021-04-27,24149,381,17862
2021-04-28,25986,368,24130
2021-04-29,24235,395,25615
2021-04-30,27047,375,25288
2021-05-01,25219,412,27421
2021-05-02,20394,407,24444
2021-05-03,18043,448,20293
2021-05-04,19953,338,18788
2021-05-05,20960,311,19209
2021-05-06,19133,335,20028
2021-05-07,19832,341,19085
2021-05-08,17364,332,20160
2021-05-09,13336,273,14738
2021-05-10,12651,319,13306
2021-05-11,12481,347,13583
2021-05-12,13287,300,14071
2021-05-13,10489,308,15189
2021-05-14,8506,289,14140
2021-05-15,6430,337,11592
2021-05-16,6456,262,9706
2021-05-17,4524,340,10918
2021-05-18,4482,265,9403
2021-05-19,3846,235,9427
2021-05-20,3231,233,7831
2021-05-21,3009,252,7288
2021-05-22,2260,182,6453
2021-05-23,1649,189,5158
2021-05-24,1550,207,4375
2021-05-25,1568,156,4251
2021-05-26,1491,130,3952
2021-05-27,1072,117,3725
2021-05-28,1141,139,2799
2021-05-29,956,122,2380
2021-05-30,946,78,1803
2021-05-31,648,86,1622
2021-06-01,623,62,1423
2021-06-02,576,103,1287
2021-06-03,487,45,1058
2021-06-04,523,50,1161
2021-06-05,414,60,1683
2021-06-06,381,34,1189
2021-06-07,231,36,876
2021-06-08,316,41,521
2021-06-09,337,36,752
2021-06-10,305,44,560
2021-06-11,238,24,504
2021-06-12,213,28,497
2021-06-13,255,23,376
2021-06-14,131,16,355
2021-06-15,228,12,364
2021-06-16,212,25,516
2021-06-17,158,10,343
2021-06-18,165,14,260
2021-06-19,135,7,201
2021-06-20,124,7,398
2021-06-21,89,11,173
2021-06-22,397,8,467
2021-06-23,588,7,702
2021-06-24,109,8,131
2021-06-25,115,4,198
2021-06-26,85,9,158
2021-06-27,259,4,285
2021-06-28,59,2,72
2021-06-29,101,4,119
2021-06-30,94,6,240
2021-07-01,93,4,111
2021-07-02,93,2,407
2021-07-03,86,5,106
2021-07-04,94,7,111
2021-07-05,54,2,132
2021-07-06,79,4,154
2021-07-07,93,4,64
2021-07-08,93,3,101
2021-07-09,81,3,127
2021-07-10,76,1,81
2021-07-11,53,3,99
2021-07-12,45,3,92
2021-07-13,76,2,84
2021-07-14,77,1,71
2021-07-15,72,1,88
2021-07-16,66,1,79
2021-07-17,59,4,91
2021-07-18,51,0,80
2021-07-19,36,3,58
2021-07-20,44,5,37
2021-07-21,62,4,61
2021-07-22,49,1,29
2021-07-23,58,1,69
2021-07-24,66,0,52
2021-07-25,66,2,72
2021-07-26,39,1,80
2021-07-27,77,2,42
2021-07-28,67,3,61
2021-07-29,51,0,70
2021-07-30,63,3,34
2021-07-31,58,1,56
2021-08-01,85,1,83
2021-08-02,51,0,95
2021-08-03,50,4,65
2021-08-04,67,0,73
2021-08-05,61,2,54
2021-08-06,44,5,41
2021-08-07,72,1,22
2021-08-08,66,0,95
2021-08-09,39,1,76
2021-08-10,52,1,45
2021-08-11,37,0,47
2021-08-12,49,0,41
2021-08-13,50,0,84
2021-08-14,50,1,39
2021-08-15,53,0,18
2021-08-16,27,0,73
2021-08-17,38,4,30
2021-08-18,36,4,76
2021-08-19,25,2,2
2021-08-20,57,0,46
2021-08-21,19,0,48
2021-08-22,24,0,56
2021-08-23,17,0,41
2021-08-24,151,0,114
2021-08-25,65,1,86
2021-08-26,45,0,21
2021-08-27,61,0,62
2021-08-28,29,0,48
2021-08-29,31,0,32
2021-08-30,20,1,36
2021-08-31,28,1,53
2021-09-01,36,0,42
2021-09-02,39,0,38
2021-09-03,35,0,17
2021-09-04,55,0,63
2021-09-05,30,0,33
2021-09-06,32,0,16
2021-09-07,50,1,30
2021-09-08,41,0,13
2021-09-09,36,0,35
2021-09-10,36,0,52
2021-09-11,57,0,44
2021-09-12,22,0,44
2021-09-13,17,0,30
2021-09-14,38,0,15
2021-09-15,57,0,53
2021-09-16,28,1,22
2021-09-17,55,1,56
2021-09-18,41,0,44
2021-09-19,28,0,45
2021-09-20,20,0,28
2021-09-21,39,0,18
2021-09-22,30,0,19
2021-09-23,48,0,26
2021-09-24,24,0,66
2021-09-25,27,0,39
2021-09-26,29,0,37
2021-09-27,32,0,37
2021-09-28,34,2,25
2021-09-29,41,0,22
2021-09-30,47,0,39
2021-10-01,32,0,23
2021-10-02,33,1,58
2021-10-03,33,0,30
2021-10-04,34,0,22
2021-10-05,27,0,76
2021-10-06,26,0,21
2021-10-07,44,0,15
2021-10-08,39,0,23
2021-10-09,30,0,52
2021-10-10,29,1,58
2021-10-11,23,0,1
2021-10-12,34,0,38
2021-10-13,31,0,58
2021-10-14,28,0,29
2021-10-15,26,0,36
2021-10-16,21,0,22
2021-10-17,32,0,38
2021-10-18,15,0,37
2021-10-19,36,1,11
2021-10-20,25,0,37
2021-10-21,22,0,21
2021-10-22,38,1,8
2021-10-23,40,0,46
2021-10-24,37,0,51
2021-10-25,27,0,40
2021-10-26,41,0,25
2021-10-27,38,0,13
2021-10-28,42,0,45
2021-10-29,37,0,48
2021-10-30,37,0,22
2021-10-31,45,0,46
