Date,Confirmed,Deceased,Recovered
2020-07-14,2496,87,1142
2020-07-15,3176,87,1076
2020-07-16,4169,104,1263
2020-07-17,3693,115,1028
2020-07-18,4537,93,1018
2020-07-19,4120,91,1290
2020-07-20,3648,72,730
2020-07-21,3649,61,1664
2020-07-22,4764,55,1780
2020-07-23,5030,97,2071
2020-07-24,5007,110,2037
2020-07-25,5072,72,2403
2020-07-26,5199,82,2088
2020-07-27,5324,75,1847
2020-07-28,5536,102,2819
2020-07-29,5503,90,2397
2020-07-30,6128,83,3793
2020-07-31,5483,84,3094
2020-08-01,5172,98,3860
2020-08-02,5532,84,4077
2020-08-03,4752,98,4775
2020-08-04,6259,110,6772
2020-08-05,5619,100,5407
2020-08-06,6805,93,5602
2020-08-07,6670,100,3951
2020-08-08,7178,93,5006
2020-08-09,5985,107,4670
2020-08-10,4267,114,5218
2020-08-11,6257,86,6473
2020-08-12,7883,113,7034
2020-08-13,6706,103,8609
2020-08-14,7908,104,6940
2020-08-15,8818,114,6629
2020-08-16,7040,116,6680
2020-08-17,6317,115,7071
2020-08-18,7665,139,8387
2020-08-19,8642,126,7201
2020-08-20,7385,102,6231
2020-08-21,7571,93,6561
2020-08-22,7330,93,7626
2020-08-23,5938,68,4996
2020-08-24,5851,127,8061
2020-08-25,8161,148,6814
2020-08-26,8580,133,7249
2020-08-27,9386,141,7866
2020-08-28,8960,136,7464
2020-08-29,8324,115,8110
2020-08-30,8852,106,7101
2020-08-31,6495,113,7238
2020-09-01,9058,135,5159
2020-09-02,9860,113,6287
2020-09-03,8865,104,7122
2020-09-04,9280,116,6161
2020-09-05,9746,128,9102
2020-09-06,9319,95,9575
2020-09-07,5773,141,7897
2020-09-08,7866,146,7803
2020-09-09,9540,128,6860
2020-09-10,9217,129,7021
2020-09-11,9464,130,12545
2020-09-12,9140,94,9557
2020-09-13,9894,104,8402
2020-09-14,8244,119,8865
2020-09-15,7576,97,7406
2020-09-16,9725,55,6580
2020-09-17,9366,93,7268
2020-09-18,8626,179,10949
2020-09-19,8364,114,10815
2020-09-20,8191,101,8611
2020-09-21,7339,122,9925
2020-09-22,6974,83,9073
2020-09-23,6997,38,5460
2020-09-24,7710,65,6748
2020-09-25,8655,86,5644
2020-09-26,8811,86,5417
2020-09-27,9543,79,6522
2020-09-28,6892,59,7509
2020-09-29,10453,136,6628
2020-09-30,8856,87,8890
2020-10-01,10070,130,7144
2020-10-02,8793,125,7094
2020-10-03,9886,100,8989
2020-10-04,10145,67,7287
2020-10-05,7051,84,7064
2020-10-06,9993,91,10228
2020-10-07,10947,113,9832
2020-10-08,10704,101,9613
2020-10-09,10913,114,9091
2020-10-10,10517,102,8337
2020-10-11,9523,75,10107
2020-10-12,7606,70,12030
2020-10-13,8191,87,10421
2020-10-14,9265,75,8662
2020-10-15,8477,85,8841
2020-10-16,7542,73,8580
2020-10-17,7184,71,8893
2020-10-18,7012,51,8344
2020-10-19,5018,64,8004
2020-10-20,6297,66,8500
2020-10-21,5872,88,9289
2020-10-22,5778,74,13217
2020-10-23,5356,51,8749
2020-10-24,4471,52,7153
2020-10-25,4439,32,10106
2020-10-26,3130,42,8715
2020-10-27,3691,44,7740
2020-10-28,3146,55,6260
2020-10-29,4025,45,7661
2020-10-30,3589,49,8521
2020-10-31,3014,28,7468
2020-11-01,3652,24,8053
2020-11-02,2576,29,8334
2020-11-03,2756,26,7140
2020-11-04,3377,34,8045
2020-11-05,3156,31,5723
2020-11-06,2960,35,2701
2020-11-07,2258,22,2235
2020-11-08,2740,22,2360
2020-11-09,1963,19,2686
2020-11-10,2362,20,4215
2020-11-11,2584,23,2881
2020-11-12,2116,21,3368
2020-11-13,2016,17,3443
2020-11-14,2154,17,2198
2020-11-15,1565,21,2363
2020-11-16,1157,12,2188
2020-11-17,1336,16,2100
2020-11-18,1791,21,1947
2020-11-19,1849,26,1800
2020-11-20,1781,17,2181
2020-11-21,1781,20,1799
2020-11-22,1704,13,1537
2020-11-23,1509,24,1645
2020-11-24,1870,17,1949
2020-11-25,1630,19,1333
2020-11-26,1505,12,1067
2020-11-27,1526,12,1451
2020-11-28,1522,12,2132
2020-11-29,1291,15,1530
2020-11-30,998,13,2209
2020-12-01,1330,14,886
2020-12-02,1440,16,983
2020-12-03,1446,13,894
2020-12-04,1247,13,877
2020-12-05,1325,12,1400
2020-12-06,1321,10,889
2020-12-07,998,11,1601
2020-12-08,1280,13,1019
2020-12-09,1279,20,3218
2020-12-10,1238,12,5076
2020-12-11,1210,16,1807
2020-12-12,1203,11,1531
2020-12-13,1196,5,2036
2020-12-14,830,10,2164
2020-12-15,1185,11,1594
2020-12-16,1240,6,1403
2020-12-17,1236,10,1497
2020-12-18,1222,8,1039
2020-12-19,1152,15,2147
2020-12-20,1194,5,1062
2020-12-21,772,7,1261
2020-12-22,1141,13,1136
2020-12-23,958,9,1206
2020-12-24,1143,1,1268
2020-12-25,1005,5,1102
2020-12-26,857,7,964
2020-12-27,911,11,1214
2020-12-28,653,8,1178
2020-12-29,662,4,1344
2020-12-30,973,7,1217
2020-12-31,952,9,1282
2021-01-01,877,6,1084
2021-01-02,755,3,976
2021-01-03,810,8,743
2021-01-04,600,3,1283
2021-01-05,815,8,1377
2021-01-06,784,6,1238
2021-01-07,761,7,812
2021-01-08,970,3,657
2021-01-09,899,4,872
2021-01-10,792,2,593
2021-01-11,496,4,797
2021-01-12,751,5,1181
2021-01-13,746,3,765
2021-01-14,408,3,564
2021-01-15,708,3,643
2021-01-16,584,4,676
2021-01-17,745,4,855
2021-01-18,435,9,973
2021-01-19,645,6,807
2021-01-20,501,4,665
2021-01-21,674,2,815
2021-01-22,324,3,890
2021-01-23,902,3,542
2021-01-24,573,4,401
2021-01-25,375,3,1036
2021-01-26,529,4,738
2021-01-27,428,3,760
2021-01-28,550,2,644
2021-01-29,468,2,607
2021-01-30,464,2,547
2021-01-31,522,4,465
2021-02-01,388,3,470
2021-02-02,395,3,412
2021-02-03,426,2,433
2021-02-04,474,2,470
2021-02-05,430,3,470
2021-02-06,531,3,434
2021-02-07,487,3,493
2021-02-08,328,3,350
2021-02-09,366,2,513
2021-02-10,415,3,322
2021-02-11,430,7,340
2021-02-12,380,8,405
2021-02-13,419,4,430
2021-02-14,414,2,486
2021-02-15,368,2,430
2021-02-16,438,6,344
2021-02-17,378,3,537
2021-02-18,406,6,306
2021-02-19,386,5,291
2021-02-20,490,5,389
2021-02-21,413,2,353
2021-02-22,317,5,287
2021-02-23,383,4,378
2021-02-24,334,6,313
2021-02-25,453,7,947
2021-02-26,571,4,642
2021-02-27,523,6,380
2021-02-28,521,5,350
2021-03-01,349,5,324
2021-03-02,437,7,309
2021-03-03,528,3,413
2021-03-04,571,4,496
2021-03-05,677,4,427
2021-03-06,580,5,355
2021-03-07,622,3,351
2021-03-08,436,5,478
2021-03-09,590,6,366
2021-03-10,760,6,331
2021-03-11,783,2,406
2021-03-12,833,5,545
2021-03-13,921,1,992
2021-03-14,934,3,609
2021-03-15,932,7,429
2021-03-16,1135,6,561
2021-03-17,1275,4,479
2021-03-18,1488,8,341
2021-03-19,1587,10,869
2021-03-20,1798,7,1030
2021-03-21,1715,2,1048
2021-03-22,1445,10,661
2021-03-23,2010,5,677
2021-03-24,2298,12,995
2021-03-25,2523,10,1192
2021-03-26,2566,13,1207
2021-03-27,2886,8,1179
2021-03-28,3082,12,1285
2021-03-29,2792,16,1964
2021-03-30,2975,21,1262
2021-03-31,4225,26,1492
2021-04-01,4234,18,1599
2021-04-02,4991,6,1631
2021-04-03,4373,19,1959
2021-04-04,4553,15,2060
2021-04-05,5279,32,1856
2021-04-06,6150,39,3487
2021-04-07,6976,35,2794
2021-04-08,6570,36,2393
2021-04-09,7955,46,3220
2021-04-10,6955,36,3350
2021-04-11,10250,40,2638
2021-04-12,9579,52,2767
2021-04-13,8778,67,6079
2021-04-14,11265,38,4364
2021-04-15,14738,66,3591
2021-04-16,14859,78,4027
2021-04-17,17489,80,5564
2021-04-18,19067,81,4603
2021-04-19,15785,146,7098
2021-04-20,21794,149,4571
2021-04-21,23558,116,6412
2021-04-22,25795,123,5624
2021-04-23,26962,190,8697
2021-04-24,29438,208,9058
2021-04-25,34804,143,6982
2021-04-26,29744,201,10663
2021-04-27,31830,180,10793
2021-04-28,39047,229,11833
2021-04-29,35024,270,14142
2021-04-30,48296,217,14884
2021-05-01,40990,271,18341
2021-05-02,37733,217,21148
2021-05-03,44438,239,20901
2021-05-04,44631,288,24714
2021-05-05,50112,346,26841
2021-05-06,49058,328,18943
2021-05-07,48781,592,28623
2021-05-08,47563,482,34881
2021-05-09,47930,490,31796
2021-05-10,39305,596,32188
2021-05-11,39510,480,22584
2021-05-12,39998,516,34752
2021-05-13,35297,344,34057
2021-05-14,41779,373,35879
2021-05-15,41664,349,34425
2021-05-16,31531,403,36475
2021-05-17,38603,476,34635
2021-05-18,30309,525,58395
2021-05-19,34281,468,49951
2021-05-20,28869,548,52257
2021-05-21,32218,353,52581
2021-05-22,31183,451,61766
2021-05-23,25979,624,35573
2021-05-24,25311,529,57333
2021-05-25,22758,588,38224
2021-05-26,26811,530,40738
2021-05-27,24214,476,31459
2021-05-28,22823,401,52252
2021-05-29,20628,492,42443
2021-05-30,20378,381,28053
2021-05-31,16604,411,44473
2021-06-01,14304,464,29271
2021-06-02,16387,463,21199
2021-06-03,18324,514,24036
2021-06-04,16068,364,22316
2021-06-05,13800,365,25346
2021-06-06,12209,320,25659
2021-06-07,11958,340,27299
2021-06-08,9808,179,23449
2021-06-09,10959,192,20246
2021-06-10,11042,194,15721
2021-06-11,8249,159,14973
2021-06-12,9785,144,21614
2021-06-13,7810,125,18646
2021-06-14,6835,120,15409
2021-06-15,5041,115,14785
2021-06-16,7345,148,17913
2021-06-17,5983,138,10685
2021-06-18,5783,168,15290
2021-06-19,5815,161,11832
2021-06-20,4517,120,8456
2021-06-21,4867,142,8404
2021-06-22,3709,139,8111
2021-06-23,4436,123,6455
2021-06-24,3979,138,9768
2021-06-25,3310,114,6524
2021-06-26,4272,115,6126
2021-06-27,3604,89,7699
2021-06-28,2576,93,5933
2021-06-29,3222,93,14724
2021-06-30,3382,111,12763
2021-07-01,3203,94,14302
2021-07-02,2984,88,14337
2021-07-03,2082,86,7751
2021-07-04,1564,59,4775
2021-07-05,2848,67,5631
2021-07-06,3104,92,4992
2021-07-07,2743,75,3081
2021-07-08,2530,62,3342
2021-07-09,2290,68,3045
2021-07-10,2162,48,2879
2021-07-11,1978,56,2326
2021-07-12,1386,61,3204
2021-07-13,1913,48,2489
2021-07-14,1990,45,2537
2021-07-15,1977,48,3188
2021-07-16,1806,42,2748
2021-07-17,1869,42,3144
2021-07-18,1708,36,2463
2021-07-19,1291,40,3015
2021-07-20,1464,29,2706
2021-07-21,1639,36,2214
2021-07-22,1653,31,2572
2021-07-23,1705,30,2243
2021-07-24,1857,29,2050
2021-07-25,1001,22,1465
2021-07-26,1606,31,1937
2021-07-27,1501,32,2039
2021-07-28,1531,19,1430
2021-07-29,2052,35,1332
2021-07-30,1890,34,1631
2021-07-31,1987,37,1632
2021-08-01,1875,25,1502
2021-08-02,1285,25,1383
2021-08-03,1674,38,1376
2021-08-04,1769,30,1714
2021-08-05,1785,25,1651
2021-08-06,1805,36,1854
2021-08-07,1610,32,1640
2021-08-08,1598,20,1914
2021-08-09,1186,24,1776
2021-08-10,1338,31,1947
2021-08-11,1826,33,1618
2021-08-12,1857,30,1950
2021-08-13,1669,22,1672
2021-08-14,1632,25,1612
2021-08-15,1431,21,1611
2021-08-16,1065,28,1486
2021-08-17,1298,32,1833
2021-08-18,1365,22,1558
2021-08-19,1432,27,1538
2021-08-20,1453,17,1408
2021-08-21,1350,18,1648
2021-08-22,1189,22,1456
2021-08-23,1151,10,1442
2021-08-24,1259,29,1701
2021-08-25,1224,22,1668
2021-08-26,1213,25,1206
2021-08-27,1301,17,1614
2021-08-28,1229,13,1289
2021-08-29,1262,17,1384
2021-08-30,973,15,1324
2021-08-31,1217,25,1198
2021-09-01,1159,21,1112
2021-09-02,1240,22,1252
2021-09-03,1220,19,1175
2021-09-04,983,21,1620
2021-09-05,1117,8,1354
2021-09-06,973,17,1071
2021-09-07,851,15,790
2021-09-08,1102,17,1458
2021-09-09,1074,4,1136
2021-09-10,967,10,921
2021-09-11,801,15,1142
2021-09-12,803,17,802
2021-09-13,673,13,1074
2021-09-14,559,12,1034
2021-09-15,1116,8,970
2021-09-16,1108,18,808
2021-09-17,1003,18,1199
2021-09-18,889,14,1080
2021-09-19,783,16,1139
2021-09-20,677,24,1678
2021-09-21,818,21,1414
2021-09-22,847,20,946
2021-09-23,836,15,852
2021-09-24,789,23,1050
2021-09-25,787,11,775
2021-09-26,775,9,860
2021-09-27,504,20,893
2021-09-28,629,17,782
2021-09-29,539,17,591
2021-09-30,933,14,704
2021-10-01,589,13,887
2021-10-02,636,4,745
2021-10-03,664,8,711
2021-10-04,397,13,693
2021-10-05,522,13,575
2021-10-06,523,9,621
2021-10-07,442,7,635
2021-10-08,397,5,603
2021-10-09,451,9,1455
2021-10-10,406,10,637
2021-10-11,373,10,611
2021-10-12,332,11,515
2021-10-13,357,10,438
2021-10-14,310,6,347
2021-10-15,470,9,368
2021-10-16,264,6,421
2021-10-17,326,4,380
2021-10-18,214,12,488
2021-10-19,349,14,399
2021-10-20,462,9,479
2021-10-21,365,8,443
2021-10-22,378,11,464
2021-10-23,371,7,341
2021-10-24,388,5,586
2021-10-25,290,10,408
2021-10-26,277,7,343
2021-10-27,282,13,349
2021-10-28,478,17,334
2021-10-29,381,7,305
2021-10-30,347,10,255
2021-10-31,292,11,345
